S_SEX;dvar;groupvar;refgroup;compgroup;pct;pct_se;cpct;cpct_se;pctdiff;pctdiff_se;pctdiff_t;mnx;mnx_se;cmnx;cmnx_se;mnxdiff;mnxdiff_se;mnxdiff_t;weight;method;jk2type;date;time;reps;infile;selcrit
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Germany;48,2561180753495;1,18705673126684;49,0407427100432;1,02274339808776;,784624634693735;1,56687834294116;,500756576430134;2,34490332415436;,0487773335375825;2,26298740145528;,0465129446834134;-,0819159226990802;,0673994235150334;-1,21538016836018;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Italy;48,2561180753495;1,18705673126684;47,7032149367545;,663377580808864;-,552903138594978;1,35984318874117;-,406593306620017;2,34490332415436;,0487773335375825;2,60193829578539;,040443477289076;,257034971631024;,0633632631914469;4,05652989894813;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Kazakhstan;48,2561180753495;1,18705673126684;48,3735820722057;,675688311911242;,117463996856188;1,3658910564534;,0859980715893905;2,34490332415436;,0487773335375825;2,87263381053618;,0378690725666233;,527730486381817;,0617518819477815;8,54598223950608;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Korea, Republic of;48,2561180753495;1,18705673126684;47,1466201186721;,894623957772276;-1,10949795667739;1,48642379860727;-,746421012444069;2,34490332415436;,0487773335375825;3,50445122483392;,0309149786593718;1,15954790067955;,0577491486737769;20,0790475237964;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Luxembourg;48,2561180753495;1,18705673126684;47,84017606806;,716578984912065;-,415942007289473;1,38657460126151;-,299978094875708;2,34490332415436;,0487773335375825;2,7774628090119;,0231409985615958;,43255948485754;,0539882772596454;8,01210015976682;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Portugal;48,2561180753495;1,18705673126684;48,5856219158812;1,01166858133856;,329503840531743;1,55967208146889;,211264819346781;2,34490332415436;,0487773335375825;2,33243703998856;,0563850815841776;-,0124662841658059;,07455538674228;-,16720836294363;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;United States;48,2561180753495;1,18705673126684;49,5121080467451;,442155665353752;1,25598997139561;1,26673016686678;,991521323363019;2,34490332415436;,0487773335375825;3,0407288590299;,0340585441582643;,695825534875537;,0594912825312836;11,6962604480688;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Uruguay;48,2561180753495;1,18705673126684;50,7140616900339;1,01088003793916;2,45794361468439;1,55916071472758;1,5764530182598;2,34490332415436;,0487773335375825;1,90645901717021;,0546572858766248;-,438444306984154;,0732574034923137;-5,98498289705499;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Russian Federation (Moscow);48,2561180753495;1,18705673126684;49,1601296059695;,806981779670849;,904011530620018;1,43538262354212;,629805262926462;2,34490332415436;,0487773335375825;3,55851229277837;,0318821114515709;1,21360896862401;,0582726118999908;20,8264041897905;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
Girl;S_HISCED;IDCNTRY;Germany, North-Rhine Westphalia;Germany, North-Rhine Westphalia;48,2561180753495;1,18705673126684;48,2561180753495;1,18705673126684;0; ; ;2,34490332415436;,0487773335375825;2,34490332415436;,0487773335375825;0; ; ;TOTWGTS;JRR;HALF;26-FEB-26;10h48m;75;Z:\RandA\Work\AndresStrello\ILSAreport_checks\DB\ICILS2018.sav;NONE
